Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
157,Dwight Powell\poweldw01,PF,24,DAL,4,0,16,2.3,4.8,0.474,0,0.3,0,2.3,4.5,0.5,0.474,1.5,2.8,0.545,2.3,2,4.3,1,0.3,0,0.3,1.3,6,17.1,0.503,0.053,0.579,15.8,15.2,15.5,10.5,0.8,0,4,18,0.1,-0.1,0.1,0.063,-2.6,2.4,-0.2,0
158,Norman Powell\powelno01,SG,22,TOR,18,3,11.4,1.5,3.9,0.386,0.4,1.4,0.269,1.1,2.4,0.455,0.436,0.4,0.4,0.875,0.2,1.3,1.5,0.3,0.7,0.1,0.3,1,3.8,11.4,0.462,0.371,0.114,2.2,14.2,7.9,5.1,3.4,0.9,6.4,17.7,0,0.3,0.2,0.055,-2.8,1.5,-1.3,0
159,Pablo Prigioni\prigipa01,PG,38,LAC,5,0,5.2,0,1,0,0,0.4,0,0,0.6,0,0,0,0,,0.4,0.2,0.6,1.4,0,0,0.6,1.6,0,-6.3,0,0.4,0,7.7,3.8,5.7,34.8,0,0,37.5,13.7,-0.1,0,-0.1,-0.222,-9.6,-2.6,-12.1,-0.1
160,Zach Randolph\randoza01,PF,34,MEM,4,4,30,5.8,15.5,0.371,0,0,,5.8,15.5,0.371,0.371,1.5,1.8,0.857,3.8,5,8.8,1.8,0.3,0,1.8,2.5,13,11.6,0.4,0,0.113,12.6,22.7,16.9,12.3,0.4,0,9.7,27.6,-0.2,0,-0.2,-0.091,-6.8,1.1,-5.7,-0.1
161,J.J. Redick\redicjj01,SG,31,LAC,6,6,27.7,5.7,13.2,0.43,1.8,5.2,0.355,3.8,8,0.479,0.5,0.3,0.5,0.667,0.2,1.8,2,0.8,0.2,0.2,0.8,1.8,13.5,11.1,0.504,0.392,0.038,0.6,6.5,3.6,5.3,0.3,0.5,5.9,22.9,0,0.1,0.1,0.026,-0.3,-3.1,-3.3,-0.1
162,Josh Richardson\richajo01,SG,22,MIA,14,0,27.6,2.4,6.4,0.371,1.2,3.3,0.37,1.1,3.1,0.372,0.466,0.7,1,0.714,0.7,2.9,3.6,1.6,0.4,0.9,0.9,2.6,6.6,8.8,0.489,0.517,0.157,3.2,11.6,7.6,8.5,0.8,2.6,11.2,13.2,0.1,0.6,0.7,0.085,-0.1,1.9,1.8,0.4
163,Austin Rivers\riverau01,SG,23,LAC,6,2,24,4.3,10.2,0.426,0.7,2.8,0.235,3.7,7.3,0.5,0.459,1,1.5,0.667,0.7,2,2.7,2.7,0.5,0,1.2,2,10.3,12.4,0.477,0.279,0.148,2.8,8.2,5.5,18.7,1.1,0,9.7,22.3,0,0.1,0.1,0.037,0,-1.6,-1.5,0
164,Andre Roberson\roberan03,SG,24,OKC,18,18,26.2,2.2,4.8,0.465,0.7,2.1,0.324,1.6,2.7,0.571,0.535,0.4,1.1,0.4,1.4,4.2,5.6,0.8,1.3,1.1,0.6,2.5,5.6,11.6,0.527,0.43,0.233,6,17.7,12,4.2,2.5,3.2,10.4,9.8,0.4,0.7,1.1,0.111,-0.6,4.8,4.2,0.7
165,Brian Roberts\roberbr01,PG,30,POR,10,0,3.6,0.2,0.9,0.222,0,0.4,0,0.2,0.5,0.4,0.222,0.4,0.6,0.667,0.1,0,0.1,0.3,0,0,0.1,0.5,0.8,1.1,0.344,0.444,0.667,2.8,0,1.4,11.7,0,0,7.9,15,0,0,-0.1,-0.075,-6.4,-2.9,-9.3,-0.1
166,Glenn Robinson\robingl02,SF,22,IND,4,0,2.5,0.8,1,0.75,0,0,,0.8,1,0.75,0.75,0.3,0.3,1,0,0,0,0,0,0.3,0,0,1.8,32.4,0.788,0,0.25,0,0,0,0,0,8.4,0,21.4,0.1,0,0.1,0.284,4.2,-0.4,3.7,0
167,Terrence Ross\rosste01,SF,24,TOR,20,0,16.8,2.3,6,0.387,1.1,3.2,0.328,1.3,2.8,0.455,0.475,0.7,1,0.65,0.2,1.4,1.6,0.6,0.7,0.3,0.8,1.4,6.3,10,0.493,0.538,0.168,1.4,10.7,5.7,5.8,2.1,1.3,11.1,19.9,-0.1,0.3,0.2,0.023,-2.1,0.2,-1.9,0
168,Terry Rozier\roziete01,PG,21,BOS,5,0,19.8,1.8,4.6,0.391,0.8,2.2,0.364,1,2.4,0.417,0.478,0.4,0.4,1,0.6,2.8,3.4,1.2,0.2,0.6,0.4,1,4.8,9.6,0.503,0.478,0.087,3,15.8,9,9.9,0.5,2.7,7.7,11.3,0,0.2,0.2,0.096,-2.4,1.6,-0.9,0
169,Brandon Rush\rushbr01,SG,30,GSW,14,0,7.9,0.6,1.4,0.45,0.3,0.9,0.333,0.4,0.6,0.625,0.55,0.1,0.1,0.5,0,1.6,1.6,0.2,0.1,0.1,0.1,0.6,1.6,7.8,0.551,0.6,0.1,0,22.3,11.3,3.8,0.9,1.5,8.7,9.1,0,0.1,0.2,0.073,-3.7,1.2,-2.4,0
170,Dennis Schroder\schrode01,PG,22,ATL,10,0,19.1,4.7,10.4,0.452,1.2,3.5,0.343,3.5,6.9,0.507,0.51,1.1,1.3,0.846,0.6,1.3,1.9,3.6,0.4,0.1,2.1,2.4,11.7,16.1,0.533,0.337,0.125,3.5,7,5.3,37.1,1.1,0.5,16.1,30.7,0.1,0.1,0.2,0.05,2.2,-3,-0.8,0.1
171,Luis Scola\scolalu01,PF,35,TOR,11,9,12.7,0.7,2.8,0.258,0.4,1.9,0.19,0.4,0.9,0.4,0.323,0.7,1,0.727,0.2,1.5,1.6,0.6,0.3,0,0.5,2,2.5,2.7,0.391,0.677,0.355,1.6,14.6,7.7,7.7,1.2,0,12.2,13.5,-0.2,0.1,-0.1,-0.026,-4.6,0.2,-4.4,-0.1
172,Mike Scott\scottmi01,PF,27,ATL,10,0,16.1,2.5,4,0.625,0.8,1.6,0.5,1.7,2.4,0.708,0.725,0.7,0.8,0.875,0.5,2.7,3.2,0.5,0.3,0.3,0.8,2,6.5,15.1,0.747,0.4,0.2,3.5,17.2,10.7,5.2,0.9,1.7,15.5,14.3,0.3,0.2,0.5,0.153,0.6,-0.1,0.5,0.1
173,Thabo Sefolosha\sefolth01,SF,31,ATL,10,2,20.3,2.2,4.6,0.478,0.7,1.9,0.368,1.5,2.7,0.556,0.554,0.8,1.5,0.533,0.8,3.3,4.1,1.7,1,0.6,1,1.7,5.9,13.5,0.561,0.413,0.326,4.4,16.7,10.9,13,2.5,2.7,16,13.8,0.1,0.3,0.5,0.11,-0.8,3.1,2.3,0.2
174,Iman Shumpert\shumpim01,SG,25,CLE,21,0,17.5,1.2,2.9,0.417,0.6,1.6,0.382,0.6,1.2,0.462,0.525,0.3,0.5,0.636,0.5,1.8,2.2,0.8,0.5,0.1,0.6,1.7,3.3,7.1,0.54,0.567,0.183,3.3,11.7,7.6,6.3,1.4,0.8,16.7,9.8,0.2,0.3,0.5,0.062,-1.4,1.5,0.2,0.2
175,Jonathon Simmons\simmojo02,SG,26,SAS,3,0,8.7,1.3,3.3,0.4,0.7,1,0.667,0.7,2.3,0.286,0.5,0.3,0.7,0.5,1,0.3,1.3,0.7,0.7,0,0.3,1.3,3.7,16.7,0.506,0.3,0.2,14.2,4.2,8.9,11.8,4,0,8.4,21.3,0,0,0.1,0.156,4.7,0.3,5,0
176,Kyle Singler\singlky01,SF,27,OKC,6,0,8.5,0.5,1.5,0.333,0.3,0.7,0.5,0.2,0.8,0.2,0.444,0,0.3,0,0.2,1,1.2,0,0.2,0,0,0.7,1.3,3.6,0.405,0.444,0.222,2.2,12.9,7.7,0,1,0,0,8.4,0,0,0,0.02,-4.8,-1.1,-5.9,-0.1
177,Marcus Smart\smartma01,PG,21,BOS,6,1,32.2,3.7,10,0.367,1.8,5.3,0.344,1.8,4.7,0.393,0.458,2.8,3.5,0.81,1.3,3.2,4.5,3,1.7,0.8,2.5,2.8,12,12.1,0.52,0.533,0.35,4.1,11,7.3,15.8,2.5,2.3,17.8,18.8,0,0.4,0.3,0.083,-0.1,2.2,2.2,0.2
178,J.R. Smith\smithjr01,SG,30,CLE,21,21,34.8,3.9,9,0.436,3.1,7.2,0.43,0.8,1.8,0.459,0.609,0.6,1,0.619,0.3,2.9,3.2,1.4,1.2,0.2,0.5,2.6,11.5,12.5,0.613,0.803,0.112,1.1,9.6,5.4,5.8,1.9,0.7,5.3,13.2,1.4,0.6,2.1,0.135,3.2,1.1,4.3,1.2
179,Josh Smith\smithjo03,PF,30,HOU,4,0,9.5,1.5,3.3,0.462,1,2,0.5,0.5,1.3,0.4,0.615,0,0.5,0,0.3,0.3,0.5,1,0.3,0.3,1.3,1.8,4,7.6,0.576,0.615,0.154,2.6,3,2.8,19.9,1.3,2.3,26.5,20.4,0,0,0,-0.045,-4.2,-0.2,-4.4,0
180,Marreese Speights\speigma01,C,28,GSW,24,0,8.4,1.9,4.9,0.39,0.8,1.8,0.419,1.2,3.1,0.373,0.466,1,1.3,0.774,0.6,1.3,2,0.5,0.1,0.3,0.8,1.8,5.6,14.2,0.509,0.364,0.263,8.2,17,12.7,9.5,0.7,3.2,13.2,33.1,-0.1,0.2,0.2,0.04,-2.5,-1.7,-4.2,-0.1
181,Lance Stephenson\stephla01,SF,25,MEM,4,0,23.8,5.8,11,0.523,0.5,1.3,0.4,5.3,9.8,0.538,0.545,1,1.3,0.8,0.3,1.3,1.5,1.8,0.3,0,0.8,2.5,13,16.8,0.563,0.114,0.114,1.1,7.2,3.7,17.4,0.6,0,6.1,23.8,0.2,-0.1,0.1,0.066,-0.7,-0.8,-1.5,0
182,Amar'e Stoudemire\stoudam01,C,33,MIA,9,2,9.1,1.2,2.1,0.579,0,0,,1.2,2.1,0.579,0.579,0.9,0.9,1,0.3,1.1,1.4,0,0.6,0.3,1,1.6,3.3,12.4,0.666,0,0.421,4.6,13.7,9.4,0,3.2,2.8,28.6,18.3,0,0.2,0.2,0.103,-4,0.7,-3.3,0
183,Rodney Stuckey\stuckro01,PG,29,IND,7,0,17.9,2.4,6.1,0.395,0.7,1.4,0.5,1.7,4.7,0.364,0.453,0.7,1.3,0.556,0.1,2,2.1,2,0.6,0.1,0.9,1.3,6.3,11.1,0.468,0.233,0.209,1,12,6.9,20.3,1.7,0.7,11.3,20.4,0,0.1,0.1,0.047,-2.2,0.2,-1.9,0
184,Jared Sullinger\sullija01,PF,23,BOS,6,2,13.5,2.2,7,0.31,0.3,0.7,0.5,1.8,6.3,0.289,0.333,0.5,0.7,0.75,1.7,2.8,4.5,1.2,0.2,0,1,2.7,5.2,5.6,0.354,0.095,0.095,12.1,23.4,17.4,15.9,0.6,0,12.1,26.5,-0.3,0.1,-0.1,-0.077,-5.7,-0.5,-6.3,-0.1
185,Jeff Teague\teaguje01,PG,27,ATL,10,10,27.9,4.6,12.1,0.38,0.9,3.6,0.25,3.7,8.5,0.435,0.417,4.4,5.2,0.846,0.3,1.6,1.9,6.2,0.6,0.2,2.5,3,14.5,14.9,0.504,0.298,0.43,1.2,5.9,3.7,37.7,1.1,0.6,14.8,27.1,0.3,0.2,0.4,0.07,0.4,-3.3,-2.9,-0.1
186,Jason Terry\terryja01,SG,38,HOU,5,0,24.8,2.6,7.6,0.342,1.2,3.8,0.316,1.4,3.8,0.368,0.421,0.6,0.6,1,0.2,2,2.2,1.2,0.4,0.2,0.6,2.6,7,5.5,0.445,0.5,0.079,0.8,9,4.7,8.3,0.8,0.7,7.1,14,0,0,0,-0.011,-5.4,1,-4.5,-0.1
187,Isaiah Thomas\thomais02,PG,26,BOS,6,6,36.7,7.8,19.8,0.395,2.2,7.7,0.283,5.7,12.2,0.466,0.45,6.3,7.8,0.809,0.3,2.7,3,5,0.7,0.8,2.3,3,24.2,17.4,0.519,0.387,0.395,0.9,8.1,4.3,27.9,0.9,2,9.1,30.1,0.2,0.3,0.5,0.118,4.4,-1.7,2.7,0.3
188,Jason Thompson\thompja02,C,29,TOR,10,0,5.5,0.4,0.9,0.444,0,0.1,0,0.4,0.8,0.5,0.444,0,0.3,0,0.6,0.5,1.1,0.1,0,0.1,0.1,0.6,0.8,6.2,0.388,0.111,0.333,12.4,11.6,12,2.9,0,1.6,8.8,9.5,0,0,0,0.014,-4.4,0.3,-4.1,0
189,Klay Thompson\thompkl01,SG,25,GSW,24,24,35.4,8.4,18.9,0.444,4.1,9.6,0.424,4.3,9.3,0.464,0.552,3.4,4,0.854,0.6,3,3.7,2.3,1.1,0.4,2,2.2,24.3,19.5,0.588,0.51,0.212,1.9,9.2,5.6,11.1,1.5,0.9,8.7,28,1.9,0.6,2.5,0.143,4.1,-1.3,2.8,1
190,Tristan Thompson\thomptr01,PF,24,CLE,21,21,29.6,2.3,4.4,0.527,0,0,,2.3,4.4,0.527,0.527,2,3.5,0.575,4.1,4.9,9,0.7,0.4,0.9,0.8,2.6,6.7,14.2,0.559,0,0.785,16.6,19.1,17.8,3.4,0.7,2.8,12,10.6,1.4,0.6,2,0.155,0.4,2.3,2.6,0.7
191,Anthony Tolliver\tollian01,PF,30,DET,3,0,8.7,0.7,1.3,0.5,0,0.7,0,0.7,0.7,1,0.5,0,0,,0.3,1,1.3,0.3,0,0.3,0,0,1.3,10.2,0.5,0.5,0,4.9,13.6,9.4,5.7,0,3.8,0,7.7,0,0,0,0.014,-4,5,1,0
192,Evan Turner\turneev01,SG,27,BOS,6,4,35.7,5.2,14.2,0.365,0.5,2.3,0.214,4.7,11.8,0.394,0.382,2.3,3,0.778,1.3,4.3,5.7,4.5,1.3,1,2.8,3.2,13.2,9.8,0.425,0.165,0.212,3.7,13.5,8.3,22.6,1.8,2.5,15.5,22.1,-0.4,0.4,0,0.005,-3.3,2.2,-1.1,0
193,Myles Turner\turnemy01,C,19,IND,7,4,28.1,4.7,10.1,0.465,0,0.3,0,4.7,9.9,0.478,0.465,0.9,1.3,0.667,2.3,4.1,6.4,0.4,0.3,3.3,1.7,3.4,10.3,14.2,0.48,0.028,0.127,10,15.8,13.1,2.9,0.5,9.8,13.8,21.2,-0.1,0.3,0.2,0.05,-5,3.9,-1.1,0
194,Jonas Valanciunas\valanjo01,C,23,TOR,12,10,26.8,5.7,10,0.567,0,0,,5.7,10,0.567,0.567,2.4,3.3,0.744,4,6.8,10.8,0.9,0.8,1.2,1.5,2.7,13.8,26.8,0.601,0,0.325,16.9,32.2,24.1,7,1.7,3.9,11.6,22.4,1,0.5,1.5,0.226,1.3,2.7,4,0.5
195,Anderson Varejao\varejan01,C,33,GSW,17,0,5.5,0.3,0.8,0.357,0,0,,0.3,0.8,0.357,0.357,0.6,1.1,0.526,0.7,0.5,1.2,0.8,0.1,0.1,0.1,1,1.2,12.4,0.447,0,1.357,14.2,10.3,12.2,18.6,1.1,1.7,8.2,11.5,0.2,0.1,0.3,0.149,-0.3,1.9,1.6,0.1
196,Charlie Villanueva\villach01,PF,31,DAL,4,0,5,0.8,3,0.25,0.3,1.3,0.2,0.5,1.8,0.286,0.292,0.5,0.5,1,0,0.5,0.5,0.3,0,0,0.3,0.5,2.3,0.5,0.349,0.417,0.167,0,12.2,5.8,8.5,0,0,7.2,32.1,-0.1,0,-0.1,-0.287,-12,-2.6,-14.6,-0.1
197,Noah Vonleh\vonleno01,PF,20,POR,6,0,2,0,0.5,0,0,0,,0,0.5,0,0,0,0,,0.2,0.5,0.7,0.3,0.3,0,0,0.2,0,9.6,0,0,0,8.3,26.3,17.1,21.8,8.3,0,0,10.7,0,0,0,-0.013,-7.3,9.9,2.6,0
198,Dwyane Wade\wadedw01,SG,34,MIA,14,14,33.8,8.5,18.1,0.469,0.9,1.6,0.522,7.6,16.5,0.463,0.492,3.6,4.6,0.781,0.9,4.8,5.6,4.3,0.8,0.9,2.7,1.6,21.4,22.3,0.532,0.091,0.252,3.2,15.9,9.9,25.4,1.2,2.1,11.9,32.2,0.7,0.8,1.5,0.148,2.7,1.3,4,0.7
199,Dion Waiters\waitedi01,SG,24,OKC,18,0,27.3,3.1,7.3,0.417,1.2,3.1,0.375,1.9,4.2,0.447,0.496,1.1,1.7,0.667,0.3,2.3,2.6,2.3,0.6,0.2,1.1,2.3,8.4,9.3,0.52,0.424,0.227,1.4,9.2,5.3,12.5,1,0.5,12.1,14.6,0.4,0.3,0.7,0.065,-0.7,0.6,-0.1,0.2
200,Kemba Walker\walkeke02,PG,25,CHO,7,7,37.1,8,21.9,0.366,2,6.1,0.326,6,15.7,0.382,0.412,4.7,5,0.943,0.4,2.6,3,4,1.3,0.6,1.7,1.4,22.7,18.2,0.472,0.281,0.229,1.2,8.5,4.6,24,1.8,1.2,6.7,33,-0.1,0.2,0.1,0.016,1.1,-1,0.1,0.1
201,Briante Weber\weberbr01,PG,23,MIA,2,0,3,0,0.5,0,0,0,,0,0.5,0,0,0,0,,0,0,0,0.5,0.5,0,0,0.5,0,5.4,0,0,0,0,0,0,22.2,8.9,0,0,7.9,0,0,0,0.024,-6.4,2.5,-3.9,0
202,David West\westda01,PF,35,SAS,10,0,17.6,2.5,5.5,0.455,0.3,0.6,0.5,2.2,4.9,0.449,0.482,0.5,0.9,0.556,1.3,2.4,3.7,1.3,0.6,0.7,0.7,1.9,5.8,14.4,0.492,0.109,0.164,9.1,14.8,12.1,11.1,1.8,3.1,10.6,17.5,0.1,0.3,0.4,0.116,0.7,2.4,3.1,0.2
203,Russell Westbrook\westbru01,PG,27,OKC,18,18,37.4,8.8,21.8,0.405,1.9,5.8,0.324,6.9,16,0.434,0.448,6.4,7.8,0.829,2.3,4.6,6.9,11,2.6,0.1,4.3,2.4,26,26.9,0.515,0.267,0.356,6.9,13.5,10.3,52.4,3.4,0.2,14.6,34.3,2,0.9,2.9,0.208,8,3.7,11.7,2.3
204,Hassan Whiteside\whiteha01,C,26,MIA,10,10,29.1,4.7,6.9,0.681,0,0,,4.7,6.9,0.681,0.681,2.6,4.4,0.591,2.6,8.3,10.9,0.3,0.8,2.8,1.3,3.4,12,24.3,0.679,0,0.638,11.1,32.1,22.1,1.7,1.5,7.5,12.8,16.6,0.8,0.8,1.7,0.275,0.7,3.6,4.4,0.5
205,C.J. Wilcox\wilcocj01,SG,25,LAC,2,0,3.5,0,0.5,0,0,0,,0,0.5,0,0,0,0,,0,0.5,0.5,0.5,0,0,0,0.5,0,-1.4,0,0,0,0,14,7.1,18.4,0,0,0,6.4,0,0,0,-0.066,-8.3,0.4,-7.8,0
206,Deron Williams\willide01,PG,31,DAL,3,3,16.3,2,6,0.333,1,2.3,0.429,1,3.7,0.273,0.417,0,0,,0,0.7,0.7,2.7,0.3,0,2.3,2,5,1.2,0.417,0.389,0,0,5,2.4,26.5,1.1,0,28,23.6,-0.2,-0.1,-0.3,-0.254,-11.3,-0.5,-11.7,-0.1
207,Marvin Williams\willima02,PF,29,CHO,7,7,32.6,2,7.3,0.275,0.9,2.4,0.353,1.1,4.9,0.235,0.333,0.3,0.6,0.5,1,5.9,6.9,0.9,0.9,0.4,0.3,1.6,5.1,6,0.341,0.333,0.078,3.3,22.1,12,4.4,1.4,1,3.7,11.4,-0.3,0.2,-0.1,-0.021,-6.1,2.4,-3.8,-0.1
208,Mo Williams\willima01,PG,33,CLE,13,0,5.2,0.6,2.2,0.286,0.2,1,0.231,0.4,1.2,0.333,0.339,0.1,0.2,0.5,0,0.5,0.5,0.2,0.3,0,0.8,0.6,1.5,-3.3,0.346,0.464,0.071,0,10.3,5.2,6.5,3.1,0,25.7,26.4,-0.4,0.1,-0.3,-0.245,-11.2,-0.7,-11.9,-0.2
209,Justise Winslow\winslju01,SF,19,MIA,13,2,25.4,2.5,5.7,0.432,0.4,1.4,0.278,2.1,4.3,0.482,0.466,1.6,2.3,0.7,1.3,3.5,4.8,0.6,0.6,0.3,0.9,2.7,6.9,10.1,0.516,0.243,0.405,6.4,15.7,11.3,3.7,1.3,0.9,12.1,14.3,0.2,0.5,0.7,0.101,-0.8,0.9,0.1,0.2
210,Delon Wright\wrighde01,PG,23,TOR,9,0,4.6,0.3,1.1,0.3,0,0.1,0,0.3,1,0.333,0.3,0.9,1.4,0.615,0.1,0.3,0.4,0.3,0.3,0,0.2,0.2,1.6,12,0.445,0.1,1.3,2.8,9.3,5.9,11.6,3.9,0,11.3,20,0,0,0,0.035,-4.2,1.3,-2.9,0
211,Dorell Wright\wrighdo01,SF,30,MIA,5,0,3.8,1,2,0.5,0.4,1,0.4,0.6,1,0.6,0.6,0.8,0.8,1,0,1.2,1.2,0.4,0,0,0,0.4,3.2,36.1,0.68,0.5,0.4,0,35.5,18.7,21.6,0,0,0,29.5,0.2,0,0.2,0.479,12.1,-1.6,10.5,0.1
212,James Young\youngja01,SG,20,BOS,3,0,3.3,0.3,1,0.333,0,0.3,0,0.3,0.7,0.5,0.333,0,0,,0,0,0,0,0,0,0.3,0.3,0.7,-6.5,0.333,0.333,0,0,0,0,0,0,0,25,17.2,0,0,0,-0.201,-11.1,-2.9,-14,0
213,Joe Young\youngjo01,PG,23,IND,4,0,2.5,0.8,2,0.375,0.3,1,0.25,0.5,1,0.5,0.438,0.5,0.5,1,0,0.3,0.3,0.3,0,0,0.5,0.8,2.3,9.7,0.507,0.5,0.25,0,10.7,5.7,25.8,0,0,18.4,52.3,0,0,0,-0.126,-1,-6,-7,0
214,Cody Zeller\zelleco01,C,23,CHO,7,2,19.6,3,5.4,0.553,0,0,,3,5.4,0.553,0.553,2.4,3,0.81,1.3,4,5.3,0.3,0.1,0.4,1,2.9,8.4,16.8,0.624,0,0.553,7,25.1,15.4,2.9,0.4,1.7,12.9,18.9,0.3,0.1,0.4,0.141,-3.1,-0.5,-3.6,-0.1
215,Tyler Zeller\zellety01,C,26,BOS,3,0,12.7,2.3,5,0.467,0,0,,2.3,5,0.467,0.467,1.3,2,0.667,1.3,3.7,5,0.7,0,0.7,0.7,0.3,6,18.8,0.51,0,0.4,10.3,32.2,20.6,10.1,0,4.7,10.2,22.3,0,0.1,0.1,0.13,-3.3,1.5,-1.8,0
1,Jordan Adams\adamsjo01,SG,20,MEM,4,0,2.5,0.5,0.8,0.667,0.3,0.3,1,0.3,0.5,0.5,0.833,0.5,1,0.5,0,0.3,0.3,0,0.3,0,0,0,1.8,31.4,0.735,0.333,1.333,0,11.3,5.5,0,5.2,0,0,21.7,0.1,0,0.1,0.327,6.1,-0.7,5.4,0
2,Arron Afflalo\afflaar01,SG,29,POR,3,3,20,0.7,4,0.167,0.3,1.3,0.25,0.3,2.7,0.125,0.208,0,0.3,0,0,2.3,2.3,0.7,0,0,1,2,1.7,-5,0.201,0.333,0.083,0,12.8,6.3,5,0,0,19.4,11.8,-0.2,0,-0.2,-0.186,-10.7,1.4,-9.3,-0.1
3,Alexis Ajinca\ajincal01,C,26,NOP,3,0,3.3,1.3,1.3,1,0,0,,1.3,1.3,1,1,0,0,,0,0.3,0.3,0.3,0.3,0,0,0.7,2.7,42,1,0,0,0,10.9,5.5,26.9,5.2,0,0,18.3,0.1,0,0.1,0.366,12.6,3.5,16.2,0
4,LaMarcus Aldridge\aldrila01,PF,29,POR,5,5,41.6,7.4,22.4,0.33,0.6,2.2,0.273,6.8,20.2,0.337,0.344,6.4,7.2,0.889,4.2,7,11.2,1.8,0.4,2.4,1.6,3.2,21.8,16.7,0.426,0.098,0.321,10.8,18.4,14.6,8.4,0.5,3.8,5.9,29.9,0,0.2,0.1,0.032,-4.4,1.5,-2.9,0
5,Tony Allen\allento01,SG,33,MEM,10,9,27.9,2.8,5.7,0.491,0.1,0.7,0.143,2.7,5,0.54,0.5,0.9,1.2,0.75,1.4,3.8,5.2,1.5,2.4,1.1,1.3,2.7,6.6,14.2,0.53,0.123,0.211,5.4,15.3,10.3,8.3,4.5,3.6,17.3,12.3,0.1,0.6,0.6,0.111,-1.1,7.6,6.5,0.6
6,Al-Farouq Aminu\aminual01,SF,24,DAL,5,2,30,3.4,6.2,0.548,1.4,2.2,0.636,2,4,0.5,0.661,3,3.8,0.789,2.8,4.4,7.2,1.2,2,1.6,1.2,3,11.2,20.4,0.711,0.355,0.613,9.3,15.6,12.3,5.3,3.1,4.3,13.2,12.4,0.5,0.1,0.6,0.199,2.4,5.8,8.3,0.4
7,Alan Anderson\anderal01,SG,32,BRK,6,0,23.7,4.2,6.8,0.61,1.7,2.7,0.625,2.5,4.2,0.6,0.732,1,1.5,0.667,0.3,3.2,3.5,1.2,0.7,0.2,1.3,1.5,11,17.7,0.734,0.39,0.22,1.5,14.5,8,8.7,1.4,0.6,15.1,17.1,0.3,0.1,0.4,0.145,1.8,0.9,2.7,0.2
8,Ryan Anderson\anderry01,PF,26,NOP,4,0,23.8,4,9,0.444,1.3,3,0.417,2.8,6,0.458,0.514,1.5,1.5,1,1.8,2.5,4.3,2.3,0,0.5,1,3,10.8,16.2,0.556,0.333,0.167,8.3,11.5,9.9,15.7,0,1.8,9.4,20.5,0.2,-0.1,0.2,0.079,0.3,1.6,1.9,0.1
9,Giannis Antetokounmpo\antetgi01,SG,20,MIL,6,6,33.5,4.3,11.8,0.366,0,0.2,0,4.3,11.7,0.371,0.366,2.8,3.8,0.739,2,5,7,2.7,0.5,1.5,1.8,3,11.5,10.9,0.425,0.014,0.324,5.8,17.3,11.1,14.3,0.8,4,11.9,20.6,-0.2,0.2,0,-0.003,-5,2.1,-2.9,0
10,Pero Antic\anticpe01,C,32,ATL,15,1,13.3,1.1,3.3,0.32,0.7,2.1,0.344,0.3,1.2,0.278,0.43,1.3,1.7,0.8,0.6,2.3,2.9,0.3,0.1,0.2,0.3,2.5,4.2,8.5,0.516,0.64,0.5,4.8,18.3,11.6,3,0.5,1.2,7.6,15.1,0.2,0.2,0.4,0.092,-2.3,-2.1,-4.5,-0.1
11,Trevor Ariza\arizatr01,SF,29,HOU,17,17,38.5,4.4,10.4,0.426,2.1,5.6,0.375,2.3,4.7,0.488,0.528,2.2,2.5,0.905,1.1,5.4,6.4,2.6,1.8,0.1,1.4,3,13.2,12.9,0.576,0.545,0.239,2.9,14.2,8.6,10.1,2.2,0.2,10.6,13.9,1,0.4,1.3,0.098,0.7,2.8,3.5,0.9
12,Omer Asik\asikom01,C,28,NOP,4,4,19.8,0.5,2.5,0.2,0,0,,0.5,2.5,0.2,0.2,1,1.8,0.571,3,4.3,7.3,1.5,1.3,0,1.3,2.5,2,9.4,0.306,0,0.7,17.2,23.4,20.4,10.2,3.3,0,27.7,10.5,0,0,0,-0.002,-5.3,6.8,1.5,0.1
13,Jeff Ayres\pendeje02,PF,27,SAS,3,0,4,0,0.3,0,0,0,,0,0.3,0,0,0,0,,0,1,1,0.7,0,0,0,0,0,5.7,0,0,0,0,27.6,13.3,21.2,0,0,0,3.7,0,0,0,0.014,-7.7,3.4,-4.2,0
14,Leandro Barbosa\barbole01,SG,32,GSW,21,0,10.9,1.9,4.2,0.443,0.4,1.1,0.348,1.5,3.1,0.477,0.489,0.9,1,0.818,0.4,0.9,1.3,0.9,0.3,0,0.6,1.1,5,13.3,0.532,0.261,0.25,3.9,8.9,6.4,12.8,1.3,0.3,10.9,21.5,0.3,0.3,0.5,0.113,-0.3,-1.8,-2.1,0
15,J.J. Barea\bareajo01,PG,30,DAL,5,2,30.8,5,11.4,0.439,0.8,3.2,0.25,4.2,8.2,0.512,0.474,1,1.2,0.833,1,3.8,4.8,7.4,0.8,0,2.8,3.4,11.8,13.7,0.495,0.281,0.105,3.2,13.2,8,34.1,1.2,0,19,19.6,0.1,0,0.1,0.04,-1.1,0.8,-0.4,0.1
